T,L,Lg,Lt,Ls,Lb,S,Sg,St,Ss,Sb,M,Mg,Mt,Ms,Mb,R,Rg,Rt,Rs,Rb,A,Ag,At,As,Ab,E,Eg,Et,Es,Eb,V,Vg,Vt,Vs,Vb,J,Jg,Jt,Js,Jb,U,Ug,Ut,Us,Ub,K,Kg,Kt,Ks,Kb
20170410, 25.117466333409723, 5,-4,-3, 11, 170.22075169144884,-3, 2, 12,-7, 356.9620710351845,-6,-3,-6, 12, 126.92833265067306, 1, 12, 11,-4, 28.478204373995002, 5, 1, 5, 5,-10.81500115087824, 5, 12,-7, 5,-333.3777390952442,-6,-7,-7,-7,-173.891747661075,-3, 5, 5,-4,-243.74354964334677,-6, 12, 2, 2, 306.9283326506731,-7, 11, 11, 11
20170413, 27.352019296026654, 5, 1, 2, 2, 206.75664558564148,-4,-6,-4,-4, 359.90445243284915,-6,-3,-7,-6, 126.76947093111889, 1, 12, 11, 12, 30.57464777860986,-4, 1, 11,-4,-10.139766805412336, 5, 12,-7,-4,-332.9813947492548,-6,-6, 11, 1,-173.50833183050688,-3, 5, 5,-6,-243.7140390906472,-6, 12, 2, 2, 306.76947093111886,-7, 11, 11, 11
20170417, 30.34187026353559, 4, 1, 11,-3, 254.35384438426772,-6, 4, 4, 11, 3.8199149800240177, 5, 12, 2, 5, 126.55765530505354, 1, 12, 11,-3, 33.36009563217212, 4, 1,-7,-3,-8.084805207288987, 5, 12,-6,-3, 333.0161754649419,-6,-6, 11, 1,-173.0045453992533,-3, 2, 1,-7,-243.65208587106986,-6, 12, 1, 4, 306.5576553050536,-7, 5, 2, 4
20170420, 32.59426542097948, 4, 1,-6, 2, 291.08518560767936,-7, 2, 4, 2, 6.750816755755035, 5, 12, 11, 12, 126.39879358550907, 1, 12, 11,-7, 35.441886891851965, 4, 1,-3, 12,-6.048082913599516, 5, 12, 11,-6, 333.44251501269383,-6,-7,-7,-7,-172.63533633245197,-3, 2, 4, 12,-243.5889591664683,-6, 12, 1, 4, 306.39879358550905,-7, 5, 2, 12
20170424, 35.614398772422994, 4, 1,-3, 4, 345.1505987057708,-6,-7,-6,-7, 10.65125029667049, 5, 12,-7, 2, 126.18697795945636, 1, 12, 11,-7, 38.207989669024975, 4, 1, 4, 1,-3.3238196824005692, 5, 12, 1,-7, 334.4972905606406,-6,-7,-7, 1,-172.15886977807864,-3, 2, 4,-7,-243.48312084513114,-6, 12, 1,-3, 306.1869779594563,-7, 5, 2,-7
20170427, 37.894961414159, 4, 1, 4, 4, 29.844457542480427, 5, 1, 11,-7, 13.571124345643192, 5, 4, 4, 4, 126.02811623992218, 1, 12, 11,-6, 40.27543536429003, 4, 2, 2, 11,-1.6800227180040705, 5, 12, 4, 11, 335.61673060547304,-6,-7,-3,-3,-171.81616131735208,-3, 2, 4,-6,-243.38794412561592,-6, 12, 1,-7, 306.0281162399222,-7, 5, 2,-7
20170501, 40.960863910750646, 4, 2, 2, 4, 88.83871791147948,-3,-6, 1, 2, 17.457230738604753, 5, 4, 5, 11, 125.81630061388239, 1, 12, 11, 11, 43.0226557635545, 4, 2, 11,-3,-0.4204587474278296, 5, 12, 12, 11, 337.4937443471687,-6,-7, 12, 4,-171.38255162579733,-3, 2, 4, 11,-243.2407649473754,-6, 12, 1,-6, 305.8163006138824,-7, 5, 2, 11
20170504, 43.282614102293095, 4, 2, 11, 4, 129.32854328382868, 1, 12,-6, 11, 20.366675262998086, 5, 4,-6,-7, 125.65743889435763, 1, 12, 11, 11, 45.07614091996983, 4, 2,-6, 1, 0.29490938526313415, 5, 12, 12, 5, 339.15558862712294,-6,-7, 4, 11,-171.0772395462866, 3, 2, 4, 2,-243.1157923947149,-6, 12, 1, 5, 305.65743889435765,-7, 5, 2, 5
20170508, 46.41371414707427, 4, 2,-7, 12, 179.37326962966512, 3, 5,-7, 5, 24.239343701484835, 5, 4, 3, 3, 125.44562326833076, 1, 12, 5, 4, 47.80503947856326, 4, 2, 3, 3, 1.2284465682597911, 5, 12, 4, 1, 341.6647319969696,-6,-7, 2, 3,-170.69986544117072, 3, 2, 4, 4,-242.9307406828337,-6, 12, 4, 12, 305.4456232683308,-7, 5, 1, 4
20170511, 48.79292750958291, 4, 2, 3, 5, 215.45599156446778, 5,-7, 3, 3, 27.13909133319194, 5, 1, 1, 3, 125.28676154881538, 1, 12, 5, 12, 49.84501754763485, 4, 2, 12, 1, 2.697386010146968, 5, 12, 4, 3, 343.73922374363775,-6,-7, 11,-7,-170.44104880368477, 3, 2, 12, 3,-242.7789182838981,-6, 12, 4, 3, 305.2867615488153,-7, 5, 1,-7
20170515, 52.01345614619099, 4, 2, 4,-7, 262.9961480355626,-6, 4,-7, 4, 30.999381817909114, 4, 1, 11, 2, 125.07494592280175, 1, 12, 5,-7, 52.55623960141098, 4, 2, 4, 12, 5.566881112756057, 5, 12, 11, 11, 346.72707688985605,-6, 3, 3, 3,-170.13072116344688, 3, 2, 12,-6,-242.5603730744797,-6, 12, 4, 3, 305.07494592280176,-7, 5, 1, 11
20170518, 54.470404342026995, 4, 5, 11,-6, 299.6791698786268,-7, 5,-7, 11, 33.890286773970914, 4, 1,-7, 4, 124.91608420329638, 1, 12, 5, 11, 54.583222922287405, 4, 5, 11,-6, 8.32632546983232, 5, 12,-6, 12, 349.11377831098645,-6, 3, 12,-7,-169.92548829148333, 3, 2, 12, 2,-242.38531377933683,-6, 12, 4,-7, 304.91608420329635,-7, 5, 1, 1
20170522, 57.810522183306915, 4, 5,-6, 11, 353.4587006593527,-6, 3, 5, 11, 37.7394124833924, 4, 1, 12, 3, 124.70426857729568, 1, 12, 2, 4, 57.277486212247226, 4, 5,-6, 4, 12.723419510300012, 5, 12, 3, 11, 352.4645222436375,-6, 3, 2, 11,-169.69028612749116, 3, 2, 12, 12,-242.13851076264828,-6, 12, 4,-6, 304.7042685772957,-7, 5, 4, 3
20170525, 60.37043013593123, 3, 5, 3, 12, 38.32637339204983, 4, 1, 4, 2, 40.62243702554837, 4, 2, 2,-7, 124.54540685779969, 1, 12, 2, 4, 59.292036959762235, 4, 5,-7, 5, 16.513492721604717, 5, 4, 2, 11, 355.08879042009414,-6, 3, 11, 3,-169.5436774660458, 3, 2, 3,-7,-241.94443771315323,-6, 12, 4,-6, 304.54540685779966,-7, 5, 4, 3
20170529, 63.86765853795917, 3, 5, 4,-6, 98.19574908352077, 2,-7, 4, 4, 44.46174591575567, 4, 2,-6, 3, 124.33359123181192, 1, 12, 2, 3, 61.970119884910744, 3, 5, 12, 4, 22.17941748305529, 5, 4,-7,-7, 358.71707568412046,-6, 3,-7, 4,-169.3890017036699, 3, 2, 3,-7,-241.6753716085731,-6, 12, 4, 11, 304.3335912318119,-7, 5, 4,-7
20170601, 66.56189154082102, 3, 5, 2, 4, 138.94269741470927, 1, 4, 11,-7, 47.33794633823005, 4, 2,-7, 11, 124.17472951232563, 1, 12, 2,-7, 63.972841498210386, 3, 5, 4,-6, 26.871908063618918, 5, 1, 1, 11, 1.52413849910111, 5, 12, 4, 5,-169.30411818840355, 3, 2, 3,-6,-241.46702863325405,-6, 12, 4, 5, 304.17472951232565,-7, 5, 4,-7
20170605, 70.26282813020035, 3, 11,-6, 11, 188.58633119923434, 4, 11, 11, 5, 51.16890223888451, 4, 2, 4, 5, 123.96291388635046, 1, 12, 2, 11, 66.63557200040432, 3, 5, 2, 1, 33.70782654111306, 4, 1,-7, 12, 5.367404193334658, 5, 12, 5, 4,-169.23291144505123, 3, 2, 3,-6,-241.18231293779945,-6, 12, 4, 1, 303.9629138863505,-7, 5, 4,-6
20170608, 73.13024862675951, 3, 11, 3, 4, 224.37251317433302, 5,-7, 11, 4, 54.03941456099618, 4, 5, 5, 1, 123.8040521668745, 1, 12, 2, 5, 68.62710107693205, 3, 11, 11, 5, 39.26033487195404, 4, 1, 4,-7, 8.317082846092532, 5, 12,-6, 3,-169.2111248522807, 3, 2, 3,-6,-240.96484462571323,-6, 12, 4, 4, 303.8040521668745,-7, 5, 4,-6
20170612, 77.09238879673003, 3, 11, 4, 3, 272.05087002763304,-7, 1, 6, 12, 57.863577971880964, 4, 5, 6, 11, 123.59223654091227, 1, 12, 1, 4, 71.2753461318517, 3, 11,-7, 4, 47.194865298242924, 4, 2,-7, 11, 12.329343810810462, 5, 12, 3, 2, 169.2241967635274, 3, 2, 3, 6,-240.67153402637413, 6, 12, 12, 3, 303.5922365409123,-7, 5, 4, 11
20170615, 80.18063807938354, 3, 6, 6, 6, 308.9425772548517,-7, 11, 6,-7, 60.729603466329195, 3, 5, 3, 1, 123.43337482144568, 1, 12, 1, 3, 73.25634476355351, 3, 11, 3, 1, 53.48464970877317, 4, 5, 5, 11, 15.392025103557325, 5, 4, 4, 3, 169.26541715452524, 3, 2, 3, 6,-240.45034098280263, 6, 12, 12, 6, 303.4333748214457,-7, 5, 4, 5
20170619, 84.47375010126629, 3, 6, 3, 4, 2.4484574515629673, 5, 12, 4,-7, 64.54861220078357, 3, 5, 4, 3, 123.22155919549638, 1, 12, 1, 11, 75.89100044272033, 3, 11, 4, 5, 62.1640618542343, 3, 5, 12, 2, 19.539287461326495, 5, 4, 11, 4, 169.36181865958113, 3, 2, 3, 6,-240.1557259562239, 6, 12, 12, 4, 303.2215591954964,-7, 5, 4, 2
20170622, 87.839797914347, 3, 6, 4, 6, 46.835339818111365, 4, 2,-7, 1, 67.4114028474053, 3, 11, 11,-7, 123.06269747603918, 1, 12, 1, 2, 77.86214896536606, 3, 11, 1,-7, 68.74422097685473, 3, 11, 6, 6, 22.693013183890304, 5, 4,-7, 4, 169.4647802593063, 3, 2, 3,-7,-239.93630376891312, 5, 3,-7, 6, 303.0626974760392,-7, 5, 4, 1
20170626, 92.54551029720612, 2, 6, 11, 12, 106.77537993699775, 2, 3, 3, 3, 71.22695261795636, 3, 11,-7, 4, 122.85088185010314, 1, 12, 4, 3, 80.48413102741637, 3, 6, 6,-7, 77.38485705482903, 3, 11, 4, 12, 26.949998131662895, 5, 1, 1, 6, 169.64218162204259, 3, 2, 3,-7,-239.64769027062306, 5, 3,-7, 11, 302.8508818501031,-7, 5, 4, 4
20170629, 96.25399790949366, 2,-7, 3, 2, 147.8563401876433, 1, 1, 2,-7, 74.08779653769267, 3, 11, 3, 6, 122.69202013065593, 1, 12, 4, 3, 82.44612114987804, 3, 6,-7, 12, 83.64258294793278, 3, 6,-7, 6, 30.17839615548147, 4, 1, 11, 3, 169.80471841133033, 3, 2, 12, 4,-239.43546274024095, 5, 3,-7, 11, 302.6920201306559,-7, 5, 4, 4
20170703, 101.46081524306435, 2,-7, 2, 6, 197.51427615418794, 4, 11, 1, 2, 77.90162153658142, 3, 11, 1, 3, 122.48020450473281, 1, 12, 4,-7, 85.05635611479711, 3, 6, 3, 11, 91.57945678260555, 2, 6, 11, 11, 34.52621265262654, 4, 1,-7, 11, 170.059759767007, 3, 2, 12, 11,-239.1599517657517, 5, 3,-7, 2, 302.4802045047328,-7, 5, 12,-7
20170706, 105.5773747340081, 2,-7, 6, 3, 233.19417568267522, 5, 3, 2, 4, 80.76182843185313, 3, 6, 6, 3, 122.321342785295, 1, 12, 4,-7, 87.00988439249942, 3, 6, 4, 1, 97.19282891218329, 2,-7, 3,-7, 37.8170235049261, 4, 1, 4, 4, 170.27905252633235, 3, 2, 12,-7,-238.9601096808107, 5, 3,-7, 4, 302.32134278529503,-7, 5, 12, 11
20170710, 111.36634003316006, 2, 3, 4, 3, 281.2456242592274,-7, 2, 5, 11, 84.57568192656005, 3, 6, 3, 4, 122.1095271593845, 1, 12, 4, 6, 89.60930105040858, 3, 6, 2, 11, 104.20917132466867, 2,-7, 11, 4, 42.2415022842149, 4, 2, 11, 6, 170.60764893242873, 3, 2, 4, 4,-238.70439148574457, 5, 3,-7, 4, 302.1095271593845,-7, 5, 12, 2
20170713, 115.94168648257104, 2, 3, 11, 2, 318.7029512051307,-7, 11, 2,-7, 87.43656853354696, 3, 6, 4, 11, 121.95066543995668, 1, 12, 4, 6, 91.55506266632764, 2, 6, 11, 11, 109.1188739164941, 2, 3, 12,-7, 45.585516891331224, 4, 2, 6, 11, 170.88043447608234, 3, 2, 4, 1,-238.5217475026021, 5, 3,-7, 3, 301.9506654399567,-7, 5, 12, 4
20170717, 122.35702131537583, 1, 12, 4,-7, 12.318765699156327, 5, 12, 3, 2, 91.25220347521902, 2, 6, 5, 1, 121.73884981405911, 1, 12, 4, 11, 94.14458397232481, 2,-7,-7, 4, 115.19140116057318, 2, 3, 11, 3, 50.07599903570698, 4, 2, 12, 11, 171.27802797622888, 3, 2, 4, 11,-238.29192339660437, 5, 3,-7, 3, 301.7388498140591,-7, 5, 3,-7
20170720, 127.39860378609472, 1, 12, 11, 2, 55.91048998393594, 4, 5, 11, 2, 94.11507902177254, 2,-7,-7, 4, 121.5799880946407, 1, 12, 4, 11, 96.08326678991924, 2,-7, 3, 4, 119.38202330069655, 2, 3,-7, 5, 53.466278700370424, 4, 5, 5, 11, 171.6007680253827, 3, 2, 4, 6,-238.13079156413195, 5, 3,-7,-7, 301.57998809464067,-7, 5, 3, 6
20170724, 134.40309095057222, 1, 4, 4, 11, 114.99005511745143, 2, 3, 11,-7, 97.93422865341437, 2,-7, 12,-7, 121.36817246875636, 1, 12, 4, 2, 98.66380209856113, 2,-7, 4, 2, 124.45621634731826, 1, 12, 2, 3, 58.0147167262271, 4, 5,-7,-7, 172.06252659292983, 3, 2, 4,-7,-237.93223281701876, 5, 3,-7,-7, 301.3681724687563,-7, 5, 3, 6
20170727, 139.83963687688666, 1, 4, 11, 2, 156.1508740572597, 3, 1, 3, 5, 100.80038031109976, 2,-7, 1, 3, 121.20931074934794, 1, 12, 4, 1, 100.59608095298884, 2,-7, 1, 6, 127.84403445998035, 1, 12, 6,-7, 61.44600791094758, 3, 5, 3, 6, 172.43153811994645, 3, 2, 4, 3,-237.7963383590159, 5, 3, 6, 11, 301.20931074934794,-7, 5, 3, 11
20170731, 147.2728827997158, 1, 1, 1, 4, 205.98248947769633, 4, 6, 12, 1, 104.62473876268658, 2,-7, 11, 2, 120.99749512347654, 1, 12, 4, 4, 103.16851854983477, 2,-7, 11, 11, 131.73100170259008, 1, 12, 3, 12, 66.04628395207533, 3, 5, 2,-7, 172.9525058212742, 3, 2, 1, 6,-237.63358751968505, 5, 3, 6, 11, 300.9974951234765,-7, 5, 3, 5
20170803, 152.93495129231857, 3, 1, 6, 11, 241.67874794294826, 6, 12, 4, 11, 107.49541708688615, 2, 3, 3, 2, 120.83863340407751, 1, 12, 4, 4, 105.09504974747672, 2,-7, 6, 6, 134.10389870496715, 1, 4, 4, 5, 69.51456962414655, 3, 11, 6, 12, 173.36405714237284, 3, 5, 5, 5,-237.52600919179585, 5, 3, 6, 5, 300.83863340407754,-7, 5, 3, 2
20170807, 160.51521232923176, 3, 2, 2,-7, 290.2420567092965,-7, 2, 12,-7, 111.32661995578087, 2, 3, 4, 3, 120.62681777821903, 1, 12, 12,-7, 107.66024964087137, 2, 3, 3, 5, 136.41044880580458, 1, 4, 2, 11, 74.16196760408035, 3, 11, 3,-7, 173.93926209213433, 3, 5, 5, 4,-237.40272475905084, 5, 3, 6, 2, 300.62681777821905,-7, 5, 3, 4
20170810, 166.16318664393748, 3, 2,-7, 3, 328.6010399032368,-7, 6, 4, 3, 114.20302431985615, 2, 3, 11, 11, 120.4679560588297, 1, 12, 12, 6, 109.58166564208578, 2, 3, 4, 4, 137.38688705722933, 1, 4, 5, 11, 77.66411688768123, 3, 11, 1, 11, 174.38964001509817, 3, 5, 11, 11,-237.3258689699444, 5, 3, 6, 1, 300.4679560588297,-7, 5, 3, 4
20170814, 173.560572090446,-3, 5, 5, 6, 22.932436758909514, 5, 4,-7, 4, 118.04262925750643, 2,-3,-7,-7, 120.25614043298384, 1, 12, 12, 2, 112.14045258535538, 2,-3, 1, 4,-137.5166387735307, 1, 4, 5, 6, 82.35490754226728,-3, 6,-7,-3, 175.01416738308495,-3, 5, 11,-3,-237.2448105259815, 5,-3, 6, 4, 300.25614043298384,-7, 5,-3,-3
20170817, 178.95953406909624,-3, 5,-7, 4, 65.81355627445134,-3, 5, 2, 11, 120.92589330822935, 1, 12, 4, 4, 120.09727871360482, 1, 12, 12, 4, 114.05735685122474, 2,-3, 5, 2,-136.65417131828653, 1, 4, 2, 6, 85.88839895654777,-3, 6, 12, 4, 175.49972082572825,-3, 5, 11, 4,-237.20041387741804, 5,-3, 6, 4, 300.09727871360485,-7, 5,-3,-3
20170821, 185.9035289000958, 4, 5, 2, 6, 123.3675940753963, 1, 12, 1,-7, 124.77536066720539, 1, 12, 2, 1, 119.8854630877719, 2,-3,-7, 6, 116.61051357402356, 2,-3, 6,-7,-134.26497650779186, 1, 4, 4, 11, 90.61951137334437, 2, 6, 5, 11, 176.16875789584515,-3, 5, 6, 6,-237.16346194646894, 5,-3, 6, 4, 299.8854630877719,-7, 5,-7, 6
20170824, 190.89471021040305, 4, 11,-7,-3, 164.15318187492653,-3, 2, 6,-7, 127.66653785704563, 1, 12, 6, 6, 119.7266013684023, 2,-3,-7, 6, 118.52347556447293, 2,-3,-7, 12,-131.77051809433988, 1, 12,-3, 12, 94.18221399739708, 2,-7,-7, 4, 176.68592297274654,-3, 5, 6,-3,-237.1526171429919, 5,-3, 6, 4, 299.72660136840227,-7, 5,-7, 6
20170828, 197.23982621286714, 4, 11, 4,-3, 214.04746296908365, 5, 7, 7, 12, 131.5272114950872, 1, 12,-3,-3, 119.51478574258226, 2,-3, 7, 11, 121.07173620116048, 1, 12, 4, 4,-128.2023916315469, 1, 12, 6,-3, 98.95097716442035, 2, 7, 4, 11, 177.39478249542108,-3, 5, 6, 2, 237.1608203581683, 5,-3, 6, 4, 299.51478574258226, 7, 5, 7, 11
20170831, 201.76232654088108, 4, 6, 6, 11, 249.76170917993426, 6, 12, 7,-3, 134.42726078236925, 1, 4, 4, 11, 119.35592402322203, 2,-3, 7, 5, 122.9812865189933, 1, 12, 4, 12,-125.97797702130194, 1, 12, 11, 6, 102.54098000304148, 2, 7, 5,-3, 177.9400934032687,-3, 5, 7, 7, 237.184019612705, 5,-3, 6, 4, 299.35592402322203, 7, 5, 7, 5
20170904, 207.48288635974592, 4, 6, 4, 11, 298.7726689420282, 7, 5, 7, 4, 138.30034917168808, 1, 4, 11, 11, 119.14410839741527, 2,-3, 7, 2, 125.52533023176474, 1, 12, 5, 2,-124.46487965891532, 1, 12, 2,-3, 107.34492415846843, 2,-3,-3, 4, 178.68422052437015,-3, 5, 7, 4, 237.23766121736807, 5,-3, 6, 4, 299.14410839741527, 7, 5, 7, 2
20170907, 211.55075752738247, 5, 6, 11, 11, 338.19492526111543, 6, 7, 4, 4, 141.21012102115955, 1, 4, 6, 4, 118.98524667806505, 2, 3, 7, 4, 127.43195591460939, 1, 12, 11, 2, 124.76914022771236, 1, 12, 2, 1, 110.96040766538309, 2, 3, 4, 7, 179.25430981836718, 3, 5, 7, 2, 237.2948512299915, 5, 3, 6, 1, 298.98524667806504, 7, 5, 7, 4
20170911, 216.6971071357019, 5, 7, 3, 11, 33.88009395641351, 4, 1, 7, 4, 145.09667886930413, 1, 4, 3, 11, 118.77343105227119, 2, 3, 7, 4, 129.97240071863501, 1, 12, 7, 12, 127.20048680265573, 1, 12, 11, 1, 115.79711896056023, 2, 3, 11, 1, 180.0292768935771, 3, 5, 3, 3, 237.3935272967879, 5, 3, 6, 2, 298.7734310522712, 7, 5, 7, 4
20170914, 220.36391034698994, 5, 7, 1, 1, 76.44878789955172, 3, 11, 4, 6, 148.01690173095312, 1, 1, 2, 3, 118.61456933293034, 2, 3, 7, 12, 131.87654068763106, 1, 12, 3, 4, 130.39062887277996, 1, 12, 7, 4, 119.43626468800848, 2, 3, 7, 11, 180.62086804137803, 4, 5, 3, 4, 237.48417041602514, 5, 3, 6, 2, 298.61456933293033, 7, 5, 7, 12
20170918, 225.0190701969629, 5, 7, 6, 6, 132.31189269050452, 1, 12, 3, 2, 151.91781238224712, 3, 1, 6, 3, 118.40275370714947, 2, 3, 7, 3, 134.41393749426248, 1, 4, 4, 11, 136.03837451589828, 1, 4, 1, 3, 124.30328846464361, 1, 12, 2, 7, 181.42236075401547, 4, 5, 3, 6, 237.62687315030445, 5, 3, 6, 11, 298.4027537071495, 7, 5, 7, 3
20170921, 228.35090740372746, 5, 3, 3, 7, 172.28356309320526, 3, 2, 4, 3, 154.8490798740409, 3, 1, 7, 6, 118.24389198781832, 2, 3, 7, 3, 136.31597817431893, 1, 4, 2, 5, 140.97869404512988, 1, 4, 6, 12, 127.96422356355, 1, 12, 6, 7, 182.0322552308189, 4, 5, 12, 4, 237.75001021720104, 5, 3, 6, 11, 298.2438919878183, 7, 5, 7, 3
20170925, 232.60310118152987, 5, 3, 2, 6, 221.96015375454516, 5, 7, 2, 4, 158.7650388243407, 3, 1, 4, 11, 118.03207636204999, 2, 3, 7, 7, 138.85080507545098, 1, 4, 11, 7, 148.05790861158232, 1, 1, 2, 3, 132.85901188715727, 1, 12, 3, 6, 182.85605266742272, 4, 5, 4, 4, 237.93521103184202, 5, 3, 7, 7, 298.03207636204996, 7, 5, 7, 7
20170928, 235.66396155292614, 5, 3, 11, 4, 257.6100710619137, 6, 4, 5, 7, 161.7077978920466, 3, 2, 5, 4, 117.8732146427292, 2, 3, 6, 11, 140.7510762064571, 1, 4, 6, 3, 153.51274215914427, 3, 1, 7, 3, 136.53978501543585, 1, 4, 2, 11, 183.48111333493978, 4, 5, 4, 11, 238.089522452837, 5, 3, 7, 7, 297.8732146427292, 7, 5, 6, 11
20171002, 239.59361937587377, 5, 3, 7, 11, 306.7884232060193, 7, 11, 11, 11, 165.63929781076726, 3, 2, 6, 11, 117.66139901697383, 2, 3, 6, 11, 143.283733027456, 1, 4, 7, 5, 160.77569882717097, 3, 2, 2, 3, 141.45968343151097, 1, 4, 6, 2, 184.3230640474018, 4, 5, 4, 7, 238.3152509146431, 5, 3, 7, 3, 297.66139901697386, 7, 5, 6, 11
20171005, 242.43945113629047, 6, 12, 4, 7, 347.110609359137, 6, 3, 3, 4, 168.59383818126747, 3, 2, 3, 2, 117.5025372976624, 2, 3, 6, 2, 145.18250368752393, 1, 4, 3, 11, 166.14089497847158, 3, 2, 7, 3, 145.15826785663884, 1, 4, 3, 11, 184.96019614074066, 4, 5, 1, 2, 238.49911355185353, 5, 3, 7, 3, 297.5025372976624, 7, 5, 6, 2
20171009, 246.11493701778377, 6, 12, 11, 6, 44.56258943359085, 4, 2, 6, 3, 172.54115588814557, 3, 2, 4, 12, 117.29072167191993, 2, 3, 6, 1, 147.71330683653616, 1, 1, 2, 6, 173.13592961748998, 3, 2, 1, 3, 150.1005350680438, 1, 1, 11, 7, 185.81619172970545, 4, 5, 2, 11, 238.76302963031512, 5, 3, 7, 4, 297.2907216719199, 7, 5, 6, 1
20171012, 248.79234872129655, 6, 12, 6, 1, 87.397093690875, 3, 6, 4, 11, 175.50760116867153, 3, 5, 11, 4, 117.13185995261787, 2, 3, 6, 4, 149.6107816968561, 1, 1, 11, 6, 178.25298592136775, 3, 5, 7, 3, 153.81485369743913, 3, 1, 7, 4, 186.4623224510814, 4, 5, 2, 4, 238.9745680325886, 5, 3, 7, 4, 297.13185995261784, 7, 5, 6, 4
20171016, 252.26985339502093, 6, 12, 3, 2, 141.9227957320469, 1, 4, 7, 7, 179.47078705361352, 3, 5, 7, 11, 116.9200443268887, 2, 3, 6, 12, 152.1399593333804, 3, 1, 6, 4, 184.90709526881645, 4, 5, 1, 1, 158.77670643497754, 3, 1, 4, 11, 187.3282698281159, 4, 11, 11, 7, 239.27402622481222, 5, 3, 7, 2, 296.9200443268887, 7, 5, 6, 12
20171019, 254.81679923943236, 6, 4, 4, 7, 180.85941968177133, 4, 5, 3, 2, 182.4490878537207, 4, 5, 12, 7, 116.76118260759634, 2, 3, 6, 3, 154.03627515847614, 3, 1, 7, 4, 189.77898214979734, 4, 11, 6, 4, 162.50467249468323, 3, 2, 11, 7, 187.9803273026052, 4, 11, 11, 4, 239.51115749465302, 5, 3, 7, 11, 296.76118260759637, 7, 5, 6, 3
20171023, 258.14181251224335, 6, 4, 11, 11, 230.0255861037054, 5, 3, 4, 5, 186.42795825016412, 4, 5, 2, 4, 116.5493669818804, 2, 3, 6, 7, 156.56396269300842, 3, 1, 3, 6, 196.13085595938315, 4, 11, 4, 11, 167.4833466802932, 3, 2, 7, 11, 188.85212051163978, 4, 11, 6, 6, 239.84326230953855, 5, 3, 7, 6, 296.5493669818804, 7, 5, 6, 7
20171026, 260.58890472063507, 6, 4, 6, 7, 265.54928704811226, 6, 4, 3, 6, 189.41788771101062, 4, 11, 6, 3, 116.39050526259773, 2, 3, 6, 7, 158.4591850885721, 3, 1, 4, 5, 200.7960969228543, 4, 6, 6, 12, 171.22291307889594, 3, 2, 4, 5, 189.50701268571078, 4, 11, 6, 12, 240.10373449275926, 6, 12, 12, 4, 296.39050526259774, 7, 5, 6, 7
20171030, 263.7980429579711, 6, 4, 7, 6, 314.5711828365403, 7, 11, 12, 4, 193.41202073135722, 4, 11, 3, 2, 116.17868963689408, 2, 3, 6, 6, 160.9854210053174, 3, 2, 2, 4, 206.89529947000514, 4, 6, 4, 4, 176.2157318057974, 3, 5, 6, 6, 190.38050497253076, 4, 11, 6, 11, 240.46538744962464, 6, 12, 12, 6, 296.1786896368941, 7, 5, 6, 6
20171102, 266.1698968955112, 6, 4, 12, 5, 355.28922970133533, 6, 3, 11, 12, 196.41317283508934, 4, 11, 4, 6, 116.01982791762143, 2, 3, 11, 5, 162.87954139813607, 3, 2, 11, 3, 211.38226470183008, 5, 6, 11, 11, 179.96494208106236, 3, 5, 7, 6, 191.03509892083866, 4, 11, 7, 3, 240.74681175526135, 6, 12, 12, 3, 296.01982791762146, 7, 5, 11, 5
20171106, 269.29259134023204, 6, 1, 11, 11, 54.36241411377969, 4, 5, 11, 11, 200.42190814519176, 4, 6, 6, 7, 115.80801229193068, 2, 3, 11, 1, 165.4042633646545, 3, 2, 6, 11, 217.24483035568534, 5, 7, 3, 7, 184.96938117698846, 4, 5, 1, 2, 191.90607562117117, 4, 11, 7, 5, 241.1347505100642, 6, 12, 4, 4, 295.80801229193065, 7, 5, 11, 1
20171109, 271.60898786139813, 7, 1, 6, 7, 98.01637955737536, 2, 7, 12, 3, 203.43369914150895, 4, 6, 7, 11, 115.6491505726674, 2, 3, 11, 4, 167.29719617388676, 3, 2, 7, 11, 221.54048768379212, 5, 7, 2, 7, 188.7264154354302, 4, 11, 6, 6, 192.5571776637347, 4, 11, 3, 3, 241.4346279409658, 6, 12, 4, 2, 295.6491505726674, 7, 5, 11, 4
20171113, 274.6688810730685, 7, 1, 7, 11, 151.94149539999225, 3, 1, 6, 3, 207.4561420872988, 4, 6, 4, 11, 115.43733494698995, 2, 3, 11, 4, 169.82023736255718, 3, 2, 12, 4, 227.09666999355085, 5, 3, 3, 4, 193.74015849375795, 4, 11, 3, 11, 193.42133042845623, 4, 11, 3, 2, 241.8454584334076, 6, 12, 4, 11, 295.43733494698995, 7, 5, 11, 4
20171116, 276.94569809811856, 7, 1, 3, 7, 189.9343463688615, 4, 11, 6, 2, 210.47781531326078, 5, 6, 2, 4, 115.2784732277367, 2, 3, 11, 12, 171.71181728842404, 3, 2, 4, 6, 231.08936844349887, 5, 3, 4, 7, 197.50336889968108, 4, 11, 1, 2, 194.06566744513216, 4, 11, 3, 6, 242.161201562423, 6, 12, 4, 6, 295.27847322773664, 7, 5, 11, 12
